name,Trajectory on real rc car,_runtime,_step,_timestamp,_wandb,number of actions,reward_from_observations,terminal_reward,total_reward
x6tqwjmnunique_f,"{'_type': 'image-file', 'format': 'png', 'height': 1200, 'path': 'media/images/Trajectory on real rc car_1_b3dd8eee29b66182c1cc.png', 'sha256': 'b3dd8eee29b66182c1cc3412903071c7da373e61659347b0e0663a574572bc57', 'size': 216514, 'width': 2400}",28.778361320495605,1,1742928845.4638584,{'runtime': 27},48,20.14144515991211,105,125.14144515991212
23xi6ugiunique_f,"{'_type': 'image-file', 'format': 'png', 'height': 1200, 'path': 'media/images/Trajectory on real rc car_1_0f1b408d15e2fe7b55f6.png', 'sha256': '0f1b408d15e2fe7b55f62bce7b7a2626dc42e1b2ed20b601130a5fbb5a3bb7ad', 'size': 193619, 'width': 2400}",163.50804162025452,1,1742929012.4752257,{'runtime': 161},100,83.54955291748047,0,83.54955291748047
19oe0r06unique_f,"{'_type': 'image-file', 'format': 'png', 'height': 1200, 'path': 'media/images/Trajectory on real rc car_1_a398290eeca9d2d079d8.png', 'sha256': 'a398290eeca9d2d079d8bea1ddf1e596d86f56e6f746bfa54c08981cb771f266', 'size': 200667, 'width': 2400}",76.65468788146973,1,1742929094.5871189,{'runtime': 74},100,30.80046844482422,0,30.80046844482422
0ecf398uunique_f,"{'_type': 'image-file', 'format': 'png', 'height': 1200, 'path': 'media/images/Trajectory on real rc car_1_7fec78e9917611de49cd.png', 'sha256': '7fec78e9917611de49cdb48529c71d707c9229b5440be399a0abe5be756f2eed', 'size': 219616, 'width': 2400}",70.30395245552063,1,1742929171.0714204,{'runtime': 68},100,69.32476043701172,0,69.32476043701172
09cu50vdunique_f,"{'_type': 'image-file', 'format': 'png', 'height': 1200, 'path': 'media/images/Trajectory on real rc car_1_bee2f01dd367044c831c.png', 'sha256': 'bee2f01dd367044c831cdfcd2ad13c98ec1772b2e4c46a349fad70ffcaf4bc2a', 'size': 226071, 'width': 2400}",69.20465445518494,1,1742929246.7467763,{'runtime': 67},100,104.82017517089844,0,104.82017517089844
