name,Trajectory on real rc car,_runtime,_step,_timestamp,_wandb,number of actions,reward_from_observations,terminal_reward,total_reward
ob7yn33s_hardware_eval,"{'_type': 'image-file', 'format': 'png', 'height': 1200, 'path': 'media/images/Trajectory on real rc car_1_cff86d644067a0264342.png', 'sha256': 'cff86d644067a02643429e1e68724b3f410ab4948122c79a9e6a5d02f084fe34', 'size': 178424, 'width': 2400}",37.432199478149414,1,1743269108.5552964,{'runtime': 36},67,104.09255981445312,0,104.09255981445312
li4evvad_hardware_eval,"{'_type': 'image-file', 'format': 'png', 'height': 1200, 'path': 'media/images/Trajectory on real rc car_1_39c078d9e48317a46ee2.png', 'sha256': '39c078d9e48317a46ee2339d339c5a6f61ab58a2943c1d936171c20b806b3ac6', 'size': 221954, 'width': 2400}",39.15045523643494,1,1743269152.6991322,{'runtime': 37},67,95.3427505493164,0,95.3427505493164
g9hv0sfq_hardware_eval,"{'_type': 'image-file', 'format': 'png', 'height': 1200, 'path': 'media/images/Trajectory on real rc car_1_6577ae1fc50daaa6e41a.png', 'sha256': '6577ae1fc50daaa6e41aa4f5a8561a389b9e8a9fb74033ec86e197533a6cccd8', 'size': 181491, 'width': 2400}",40.8314208984375,1,1743269197.4732509,{'runtime': 39},67,115.25592803955078,0,115.25592803955078
ac97atco_hardware_eval,"{'_type': 'image-file', 'format': 'png', 'height': 1200, 'path': 'media/images/Trajectory on real rc car_1_4d09931be0268f8599d9.png', 'sha256': '4d09931be0268f8599d9e18aa2c9c97a122ede26415ad6d128f0a749c441ad6a', 'size': 186227, 'width': 2400}",32.97741913795471,1,1743269236.769535,{'runtime': 31},28,13.03441333770752,118,131.03441333770752
3v8t6pw1_hardware_eval,"{'_type': 'image-file', 'format': 'png', 'height': 1200, 'path': 'media/images/Trajectory on real rc car_1_e867afa3baa602a9241e.png', 'sha256': 'e867afa3baa602a9241e68ddeee9c72802b9d30b20b5fd5d8077724377bf3546', 'size': 193447, 'width': 2400}",48.77101182937622,1,1743269289.6128497,{'runtime': 46},28,11.113527297973633,118,129.11352729797363
