name,Number of actions,Total reward ,_runtime,_step,_timestamp,_wandb,eval/avg_episode_length,eval/episode_reward,eval/episode_reward/action_rate,eval/episode_reward/action_rate_std,eval/episode_reward/ang_vel_xy,eval/episode_reward/ang_vel_xy_std,eval/episode_reward/dof_pos_limits,eval/episode_reward/dof_pos_limits_std,eval/episode_reward/energy,eval/episode_reward/energy_std,eval/episode_reward/feet_air_time,eval/episode_reward/feet_air_time_std,eval/episode_reward/feet_clearance,eval/episode_reward/feet_clearance_std,eval/episode_reward/feet_height,eval/episode_reward/feet_height_std,eval/episode_reward/feet_slip,eval/episode_reward/feet_slip_std,eval/episode_reward/lin_vel_z,eval/episode_reward/lin_vel_z_std,eval/episode_reward/orientation,eval/episode_reward/orientation_std,eval/episode_reward/pose,eval/episode_reward/pose_std,eval/episode_reward/stand_still,eval/episode_reward/stand_still_std,eval/episode_reward/termination,eval/episode_reward/termination_std,eval/episode_reward/torques,eval/episode_reward/torques_std,eval/episode_reward/tracking_ang_vel,eval/episode_reward/tracking_ang_vel_std,eval/episode_reward/tracking_lin_vel,eval/episode_reward/tracking_lin_vel_std,eval/episode_reward_std,eval/episode_swing_peak,eval/episode_swing_peak_std,eval/epoch_eval_time,eval/sps,eval/walltime,step,total steps,training/entropy_loss,training/policy_loss,training/sps,training/total_loss,training/v_loss
glamorous-galaxy-1,1000,1408.219482421875,1077.948767369,21,1745575754.4622452,{'runtime': 1079},994.65625,29.984710693359375,-5.170689582824707,1.7381244897842407,-10.963376998901367,3.932080030441284,0.0,0.0,-93.51651000976562,36.72520065307617,2.365452289581299,0.5533188581466675,-178.87899780273438,43.11387252807617,-1.666498064994812,1.7646986246109009,-8.38863468170166,5.452754497528076,-5.484193325042725,2.4423184394836426,-10.629867553710938,6.291984558105469,430.1549072265625,34.94328689575195,-10.18096160888672,40.21703338623047,-0.0078125,0.08804240077733994,-11.117679595947266,1.3350807428359983,476.7718505859375,29.79460906982422,924.4442138671876,65.09703063964844,2.9942569732666016,44.51692581176758,10.459881782531738,1.771848201751709,72240.9514954243,80.12481260299683,178257920,200540160,0.10886694490909576,-0.013285203836858273,259586.390625,0.09602230042219162,0.0004405643267091364
dark-pyramid-2,1000,1382.0482177734375,1115.331953164,21,1745575791.920805,{'runtime': 1116},995.0703125,29.685388565063477,-4.895094394683838,1.5794169902801514,-10.991137504577637,4.086088180541992,0.0,0.0,-93.0316925048828,35.31575393676758,2.293592691421509,0.4165949523448944,-189.55160522460935,40.39280319213867,-1.716048002243042,1.6627403497695925,-7.523656845092773,5.051253318786621,-5.406851291656494,2.5818140506744385,-13.242963790893556,8.81638240814209,425.7347717285156,32.4448356628418,-3.17057466506958,19.221923828125,-0.0078125,0.08804240077733994,-11.111799240112305,1.1854326725006104,475.25048828125,28.113370895385746,919.5440673828124,59.0597038269043,2.994124174118042,42.960472106933594,8.14354133605957,1.7573723793029783,72836.01444263523,80.9341995716095,178257920,200540160,0.1073702871799469,-0.01303269062191248,255134.1875,0.09479022771120071,0.0004526370612438768
hearty-energy-3,1000,1347.1485595703125,1070.302097964,21,1745575747.703288,{'runtime': 1071},999.859375,30.104473114013672,-4.974695205688477,1.6192591190338137,-11.43272876739502,5.042200565338135,0.0,0.0,-91.92119598388672,35.853492736816406,2.365842580795288,0.4947904944419861,-183.69667053222656,41.4030647277832,-1.8024930953979492,2.0226330757141113,-7.949777603149414,4.830200672149658,-5.595624923706055,2.4498062133789062,-12.401519775390623,8.902389526367188,433.533447265625,21.281429290771484,-4.216524124145508,17.514034271240234,-0.0078125,0.08804240077733994,-11.075648307800291,1.0314617156982422,478.01861572265625,7.369577407836914,924.7093505859376,34.36343765258789,2.500704050064087,44.17848205566406,9.397541999816896,1.7482895851135254,73214.41544347374,77.48257565498352,178257920,200540160,0.10868237912654875,-0.01313559990376234,265786.34375,0.09598638117313384,0.0004395954019855708
amber-cloud-5,1000,1499.5174560546875,1116.55330909,21,1745575793.9173627,{'runtime': 1117},1000.0,29.61012840270996,-5.176708698272705,1.4861102104187012,-12.820112228393556,4.051255702972412,-8.727423846721649e-05,0.000983530655503273,-98.58392333984376,33.31721496582031,2.19038987159729,0.4486889243125915,-194.94285583496097,40.65681838989258,-2.015859842300415,1.8438720703125,-8.829201698303223,5.067209243774414,-9.827436447143556,4.997578144073486,-12.04332160949707,6.974682331085205,435.18890380859375,19.27756690979004,-3.0478291511535645,13.81773567199707,0.0,0.0,-11.184582710266112,1.045563578605652,477.65130615234375,7.106156826019287,922.467041015625,32.69194793701172,2.4177751541137695,43.181785583496094,8.86596965789795,1.7333767414093018,73844.30455431812,79.63653564453125,178257920,200540160,0.10870309174060822,-0.013571814633905888,252911.84375,0.09558499604463576,0.00045371142914518714
neat-pond-3,1000,1411.630615234375,1116.294355068,21,1745575793.6529362,{'runtime': 1117},987.5234375,29.574079513549805,-4.873307228088379,1.6108001470565796,-11.025945663452148,4.636992931365967,0.0,0.0,-92.87834167480467,37.119842529296875,2.3245925903320312,0.5247102975845337,-185.0723876953125,43.97300720214844,-1.9955079555511477,1.99836003780365,-8.47276496887207,5.427483558654785,-5.688332557678223,2.765176057815552,-12.44830322265625,8.569979667663574,425.2933349609375,49.25455474853515,-4.434686183929443,18.64547538757324,-0.015625,0.124019593000412,-10.98771858215332,1.4961466789245603,473.2502746582031,50.358367919921875,912.6705932617188,103.03053283691406,4.178277015686035,43.70658493041992,9.712618827819824,1.7501537799835205,73136.43033197074,79.61264681816101,178257920,200540160,0.10772791504859924,-0.013397721573710442,252271.890625,0.09476807713508606,0.00043788633774966
